,event_type,page,pb,pl,pr,pt,slug,tb,timestamp,tl,tr,tt,type,x,y
0,3.0,1,979.13,610,1292,481.13,feel-the-ocean-breeze,179,0.0,648,1256,114,SampleFixation,943.3063003404818,899.2196261678674
1,,1,979.13,610,1292,481.13,feel-the-ocean-breeze,179,0.0,648,1256,114,SampleGaze,947.3447143189355,902.1823494115935
2,3.0,1,979.13,610,1292,481.13,feel-the-ocean-breeze,179,33.52256524580298,648,1256,114,SampleFixation,943.4770367897321,891.8621024099967
3,,1,979.13,610,1292,481.13,feel-the-ocean-breeze,179,33.52256524580298,648,1256,114,SampleGaze,947.5633828995593,883.2674871364712
4,,1,979.13,610,1292,481.13,feel-the-ocean-breeze,179,67.00261195754865,648,1256,114,SampleGaze,950.6677201936802,911.8724259404797
5,3.0,1,979.13,610,1292,481.13,feel-the-ocean-breeze,179,67.00261195754865,648,1256,114,SampleFixation,945.6662376589418,902.7831472284844
6,3.0,1,979.13,610,1292,481.13,feel-the-ocean-breeze,179,101.36858364165528,648,1256,114,SampleFixation,946.9832105450816,895.7876378258132
7,,1,979.13,610,1292,481.13,feel-the-ocean-breeze,179,101.36858364165528,648,1256,114,SampleGaze,949.1667529879775,895.5881004201833
8,,1,979.13,610,1292,481.13,feel-the-ocean-breeze,179,135.31963307969272,648,1256,114,SampleGaze,982.0795668787733,914.5588108794852
9,,1,979.13,610,1292,481.13,feel-the-ocean-breeze,179,168.44083802565,648,1256,114,SampleGaze,997.1266221090865,900.7958658369278
10,3.0,1,979.13,610,1292,481.13,feel-the-ocean-breeze,179,168.44083802565,648,1256,114,SampleFixation,968.0867098323052,898.0555366623499
12,3.0,1,979.13,610,1292,481.13,feel-the-ocean-breeze,179,201.89302776678232,648,1256,114,SampleFixation,977.9412250348349,917.0321926682133
11,,1,979.13,610,1292,481.13,feel-the-ocean-breeze,179,201.89302776678232,648,1256,114,SampleGaze,999.339307147286,950.5929236519019
13,3.0,1,979.13,610,1292,481.13,feel-the-ocean-breeze,179,235.1066005625762,648,1256,114,SampleFixation,990.1255980226455,913.9797922000188
14,,1,979.13,610,1292,481.13,feel-the-ocean-breeze,179,235.1066005625762,648,1256,114,SampleGaze,1007.3102084114514,926.0704568985414
15,3.0,1,979.13,610,1292,481.13,feel-the-ocean-breeze,179,268.263726338977,648,1256,114,SampleFixation,994.2131315551476,911.0442665523954
16,,1,979.13,610,1292,481.13,feel-the-ocean-breeze,179,268.263726338977,648,1256,114,SampleGaze,1005.1963373614756,920.3916162030696
20,2.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,268.263726338977,630,1274,887,SampleFixation,1002.3881986201518,905.1732152571487
17,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,301.5619696637732,630,1274,887,SampleGaze,996.7465415906208,851.247342567953
18,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,336.5341969971778,630,1274,887,SampleGaze,959.3846560878765,567.638373144894
19,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,370.91922871378483,630,1274,887,SampleGaze,957.7392128387808,560.2941859450208
22,1.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,370.91922871378483,630,1274,887,SampleFixation,954.204851925572,533.1230637163552
21,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,403.106858606101,630,1274,887,SampleGaze,946.5883627797647,529.4421908950528
23,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,436.2797455632244,630,1274,887,SampleGaze,962.0659801454503,536.7983382596225
25,3.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,468.7268851288245,630,1274,887,SampleFixation,956.85287229143,528.6195672000807
24,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,468.7268851288245,630,1274,887,SampleGaze,962.3082341690299,522.1657121407135
26,3.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,501.76818455389,630,1274,887,SampleFixation,960.3833036538691,519.6581008890163
27,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,501.76818455389,630,1274,887,SampleGaze,964.7688798364504,516.0520245075587
28,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,534.0958323772647,630,1274,887,SampleGaze,967.5807055748392,501.74707405509747
29,3.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,534.0958323772647,630,1274,887,SampleFixation,963.620470408528,511.5827283388543
30,3.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,566.7874535136507,630,1274,887,SampleFixation,968.6897694813745,500.4768676843113
31,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,566.7874535136507,630,1274,887,SampleGaze,975.0976039147056,485.8381977963229
32,3.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,600.0849637602805,630,1274,887,SampleFixation,973.8039465750167,495.3405846118185
33,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,600.0849637602805,630,1274,887,SampleGaze,981.7315570593034,485.6688181450656
37,2.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,600.0849637602805,630,1274,887,SampleFixation,984.0323007623014,485.06801846683265
34,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,633.5411854314152,630,1274,887,SampleGaze,981.9458367829703,482.34047620095845
35,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,671.5802453026408,630,1274,887,SampleGaze,814.7485178952367,902.5063820559569
36,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,704.8707913065446,630,1274,887,SampleGaze,803.4935893601959,948.1516510976223
39,1.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,704.8707913065446,630,1274,887,SampleFixation,800.277779717601,962.2411287151717
38,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,743.5963788870722,630,1274,887,SampleGaze,797.5943974985045,973.0828181359658
40,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,776.6105544196907,630,1274,887,SampleGaze,801.7799019793413,965.1456210993136
41,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,811.4332338057575,630,1274,887,SampleGaze,824.4464897767897,963.5091660630883
42,3.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,811.4332338057575,630,1274,887,SampleFixation,809.2061430475957,965.1468556803637
43,3.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,845.703905327362,630,1274,887,SampleFixation,787.224068368119,957.7033268270308
44,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,845.703905327362,630,1274,887,SampleGaze,786.9958668739107,947.4556863477598
45,3.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,879.5842127216747,630,1274,887,SampleFixation,772.0381483179275,959.5375091912109
46,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,879.5842127216747,630,1274,887,SampleGaze,742.2052879465974,956.3098465282179
47,3.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,913.0173424303648,630,1274,887,SampleFixation,775.2327728559403,946.1004181502198
48,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,913.0173424303648,630,1274,887,SampleGaze,778.6397021189905,921.9855283930035
50,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,946.5446726842783,630,1274,887,SampleGaze,751.0120913649157,917.0869515106292
49,3.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,946.5446726842783,630,1274,887,SampleFixation,766.4505282559392,935.307698554755
53,2.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,946.5446726842783,630,1274,887,SampleFixation,748.8860390559366,913.7222593638253
51,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,980.2523401688086,630,1274,887,SampleGaze,813.0365057706169,924.142522942756
52,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1012.7057108989102,630,1274,887,SampleGaze,977.0805903242436,983.3927204780629
55,1.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1012.7057108989102,630,1274,887,SampleFixation,1037.9427455073594,980.7522140582731
54,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1045.8734663088107,630,1274,887,SampleGaze,1031.094183942932,979.4507768794389
56,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1084.9348036926822,630,1274,887,SampleGaze,1043.0931462846615,973.9164916511754
57,3.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1117.5626470280113,630,1274,887,SampleFixation,1032.8597494992703,980.6562476301087
58,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1117.5626470280113,630,1274,887,SampleGaze,1026.913106216832,979.2230311386643
59,3.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1150.6614930896321,630,1274,887,SampleFixation,1045.8230571307695,972.9473989535529
60,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1150.6614930896321,630,1274,887,SampleGaze,1047.7157777953316,968.7660240024921
61,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1183.531618761248,630,1274,887,SampleGaze,1053.769273715242,1012.4681608569834
62,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1217.11466295633,630,1274,887,SampleGaze,1095.3468007473339,1015.3312670750176
63,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1250.5455934304628,630,1274,887,SampleGaze,1121.8418081421157,1018.1435113710698
64,3.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1250.5455934304628,630,1274,887,SampleFixation,1086.315073244893,987.5744225749578
66,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1283.8669287177036,630,1274,887,SampleGaze,1167.7419808220816,986.1977816366646
65,3.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1283.8669287177036,630,1274,887,SampleFixation,1113.962411437662,982.5060255330382
67,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1317.9821876665228,630,1274,887,SampleGaze,1167.9195702856575,961.8031867192267
68,3.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1317.9821876665228,630,1274,887,SampleFixation,1131.9460729117195,969.9170459407096
69,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1351.0282520996989,630,1274,887,SampleGaze,1159.01108992381,970.9792941951961
70,3.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1351.0282520996989,630,1274,887,SampleFixation,1133.8250186537775,978.5118358457994
71,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1386.1654220221099,630,1274,887,SampleGaze,1095.0172086261111,991.096165231514
72,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1419.3628670980688,630,1274,887,SampleGaze,981.9576739539609,961.2213499566506
73,3.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1452.2637820529053,630,1274,887,SampleFixation,1082.8429302511045,982.9405102764658
74,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1452.2637820529053,630,1274,887,SampleGaze,973.1497264143879,970.6719888558933
75,3.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1485.0063521223492,630,1274,887,SampleFixation,1045.8059354707743,978.5236695491872
76,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1485.0063521223492,630,1274,887,SampleGaze,977.6898131690733,983.3616798330581
78,3.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1523.978987047216,630,1274,887,SampleFixation,1024.799677536948,969.3054058699227
77,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1523.978987047216,630,1274,887,SampleGaze,978.4376329879817,961.3479582358094
79,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1557.5044846057426,630,1274,887,SampleGaze,982.75243235383,961.5442601840322
80,3.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1557.5044846057426,630,1274,887,SampleFixation,1011.9860345443935,969.0854325720687
81,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1590.2778439584654,630,1274,887,SampleGaze,1010.6681459781206,959.3221694025258
82,3.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1624.24172226456,630,1274,887,SampleFixation,1058.644528253839,964.2021298917539
83,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1624.24172226456,630,1274,887,SampleGaze,1131.8538900353788,953.8133845375635
84,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1657.4457650440163,630,1274,887,SampleGaze,1133.9740449273397,974.1978588978079
85,3.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1657.4457650440163,630,1274,887,SampleFixation,1080.5407709917722,971.0647283714804
86,3.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1691.3301043683314,630,1274,887,SampleFixation,1078.3379773091756,959.6959411642653
87,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1691.3301043683314,630,1274,887,SampleGaze,1108.7141285565365,952.5947600757676
92,2.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1725.6597886828822,630,1274,887,SampleFixation,1101.672859873772,939.9343743849171
89,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1725.6597886828822,630,1274,887,SampleGaze,1106.3163946868565,957.6790796439003
88,3.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1725.6597886828822,630,1274,887,SampleFixation,1086.1162714973743,953.1087522378158
90,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1758.820579850173,630,1274,887,SampleGaze,1044.13886631189,941.9285537667479
91,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1793.6337292199605,630,1274,887,SampleGaze,871.5341062144378,918.152342560135
94,1.0,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1793.6337292199605,630,1274,887,SampleFixation,844.9201719454621,915.3297625046042
93,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1827.4821477137739,630,1274,887,SampleGaze,851.9880761143579,922.4592455243547
95,,2,767.6800000000001,516,1388,131.68000000000006,feel-the-ocean-breeze,946,1861.9386545523303,630,1274,887,SampleGaze,838.6745742897546,902.507484491119
96,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,1896.7734297282295,521,1382,887,SampleFixation,845.3764192881966,920.3440317666689
97,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,1896.7734297282295,521,1382,887,SampleGaze,844.5783750572213,924.8745307402054
98,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,1931.5066735771252,521,1382,887,SampleGaze,823.9347804891146,950.1736702615558
99,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,1931.5066735771252,521,1382,887,SampleFixation,836.0377733938075,934.4015964090345
101,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,1965.975276205514,521,1382,887,SampleGaze,825.5476921449972,942.8882365031634
100,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,1965.975276205514,521,1382,887,SampleFixation,837.4065939313748,919.282381541767
107,2.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2001.185387406149,521,1382,887,SampleFixation,827.5155123001693,963.524062376495
103,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2001.185387406149,521,1382,887,SampleFixation,834.109566720973,934.0296084866764
102,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2001.185387406149,521,1382,887,SampleGaze,829.3442837339544,943.5892540005191
104,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2036.7253837847384,521,1382,887,SampleGaze,851.3202865029924,770.4800497117435
105,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2078.9932050984353,521,1382,887,SampleGaze,859.0734268978807,546.397445205171
108,1.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2078.9932050984353,521,1382,887,SampleFixation,870.099001868256,522.5722332527
106,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2113.4936966273235,521,1382,887,SampleGaze,863.2316449002878,541.9487541637294
109,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2147.955701552157,521,1382,887,SampleGaze,875.9967559889615,522.5621827372117
110,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2187.2677516712574,521,1382,887,SampleFixation,874.2495289996426,516.8570828921464
111,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2187.2677516712574,521,1382,887,SampleGaze,883.2276313075672,503.22221601580594
112,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2220.9897141801775,521,1382,887,SampleFixation,875.5561307024456,513.6197770546627
113,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2220.9897141801775,521,1382,887,SampleGaze,879.6543565908239,506.56272014342494
114,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2254.973385596939,521,1382,887,SampleGaze,876.2376532557337,487.3019659250456
115,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2254.973385596939,521,1382,887,SampleFixation,875.4739943675935,501.66977977060935
117,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2288.350068286236,521,1382,887,SampleGaze,875.5792511241697,512.5760636987961
116,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2288.350068286236,521,1382,887,SampleFixation,875.603149362896,517.4530690020322
118,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2322.6940476251766,521,1382,887,SampleFixation,875.7162890492771,500.53959555051546
119,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2322.6940476251766,521,1382,887,SampleGaze,875.9149381837437,494.7509683038617
123,2.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2322.6940476251766,521,1382,887,SampleFixation,875.9425684220389,466.71264864748196
120,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2355.2998986152816,521,1382,887,SampleGaze,938.5762041386099,532.1902664146178
121,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2387.8306090926635,521,1382,887,SampleGaze,1123.8955070782,602.024849559427
122,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2420.58527495194,521,1382,887,SampleGaze,1144.5988450602204,600.3352901708362
125,1.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2420.58527495194,521,1382,887,SampleFixation,1178.5151713534833,596.6256500076597
124,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2453.8014135213452,521,1382,887,SampleGaze,1183.390202524758,581.9844447162059
126,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2485.2838222109713,521,1382,887,SampleGaze,1174.4851602944314,607.5202911003919
127,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2517.546226076898,521,1382,887,SampleGaze,1174.9779958674285,602.5698320967648
128,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2517.546226076898,521,1382,887,SampleFixation,1177.986937722848,593.9692044014955
130,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2550.2437118386733,521,1382,887,SampleGaze,1165.655553841842,608.3298134680775
129,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2550.2437118386733,521,1382,887,SampleFixation,1167.7510259242697,606.6069553896002
131,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2582.7619599871105,521,1382,887,SampleFixation,1173.6234801767089,603.6839497691773
132,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2582.7619599871105,521,1382,887,SampleGaze,1173.5627349071854,606.8360080783846
133,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2615.8355148517876,521,1382,887,SampleFixation,1159.8220989015272,607.5630997814472
134,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2615.8355148517876,521,1382,887,SampleGaze,1150.564542890624,613.3046895651399
135,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2648.596778414678,521,1382,887,SampleGaze,1146.682189279985,618.7439812492689
136,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2648.596778414678,521,1382,887,SampleFixation,1151.7960027981774,615.5865161796453
141,2.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2648.596778414678,521,1382,887,SampleFixation,1135.7438105914773,631.6333489760411
137,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2680.828392997326,521,1382,887,SampleGaze,1101.4401351215554,577.0942516416144
138,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2714.7908051470877,521,1382,887,SampleGaze,904.2709613126203,352.16860734302634
139,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2748.0578926494927,521,1382,887,SampleGaze,884.8604883718466,368.2804400808401
142,1.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2748.0578926494927,521,1382,887,SampleFixation,861.1681082274137,383.0146328793794
140,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2780.267881426087,521,1382,887,SampleGaze,859.5250318389203,373.01890027421496
143,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2812.9987222447526,521,1382,887,SampleGaze,863.8973205042267,381.915278900378
144,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2843.5145673629013,521,1382,887,SampleGaze,888.7459125741051,339.85997932144267
145,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2843.5145673629013,521,1382,887,SampleFixation,878.5890491828038,351.57245364984414
146,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2874.748096012685,521,1382,887,SampleFixation,894.5723164259068,327.6978696344985
147,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2874.748096012685,521,1382,887,SampleGaze,886.1232146625113,364.83078194809553
148,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2908.526139001886,521,1382,887,SampleGaze,870.6721503319604,353.28618188241546
149,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2939.4052243548795,521,1382,887,SampleGaze,895.5404376448553,355.6477386639036
150,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2971.166202750348,521,1382,887,SampleFixation,879.3192383029705,358.89921187774576
151,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2971.166202750348,521,1382,887,SampleGaze,870.0713395528809,388.50557935576506
161,2.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,2971.166202750348,521,1382,887,SampleFixation,848.8130820570974,421.30189636424006
152,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3003.4494993442786,521,1382,887,SampleGaze,883.8820399167628,362.1249681878529
153,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3036.5388153896783,521,1382,887,SampleGaze,871.4257156147563,361.5190954313202
154,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3068.978257634444,521,1382,887,SampleGaze,833.9215942597509,441.2232342087995
155,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3101.8384867507266,521,1382,887,SampleGaze,909.1225271347615,571.8118085437497
156,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3132.9792810115614,521,1382,887,SampleGaze,955.9852364538973,617.3234178121916
157,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3163.5537723836023,521,1382,887,SampleGaze,993.7162183076332,855.8132636337629
158,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3195.892049840535,521,1382,887,SampleGaze,1053.0268325140842,855.6922393468622
159,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3226.650910373137,521,1382,887,SampleGaze,1008.1747897267051,881.4557613207306
160,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3261.6509946770966,521,1382,887,SampleGaze,976.4958390813556,884.6177423718337
162,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3296.049588339927,521,1382,887,SampleGaze,810.8345103586579,1008.495880022311
163,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3329.9929404571885,521,1382,887,SampleGaze,765.5063615884028,965.0870198757833
164,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3359.763245073147,521,1382,887,SampleGaze,832.0568912190946,954.4872173444672
165,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3391.9054241186823,521,1382,887,SampleGaze,858.1150899616632,899.439187663898
166,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3422.1240060376585,521,1382,887,SampleGaze,903.9029056586284,881.0737799825206
167,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3452.611994185194,521,1382,887,SampleGaze,942.1154603107695,823.5442288237259
168,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3484.519588215335,521,1382,887,SampleGaze,879.4856971304373,888.1238779117527
169,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3517.8596169959637,521,1382,887,SampleGaze,764.9334749145585,974.6388755250133
170,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3554.2657452362473,521,1382,887,SampleGaze,916.2122368508807,840.8655690908511
171,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3586.7422079288517,521,1382,887,SampleGaze,741.7303367885299,960.9807172541344
174,1.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3586.7422079288517,521,1382,887,SampleFixation,695.9567637784658,1061.488187988554
172,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3617.8001643561292,521,1382,887,SampleGaze,884.6745444536663,883.6449907044712
173,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3649.057884585636,521,1382,887,SampleGaze,704.7127013990483,1086.5994464577475
175,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3680.388546093367,521,1382,887,SampleGaze,653.865057444029,1101.2910569293904
176,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3680.388546093367,521,1382,887,SampleFixation,670.7155994277316,1077.1708684834568
177,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3711.883417111938,521,1382,887,SampleGaze,661.7751209286035,1077.1887311155892
